,timestamp,value
8152,2015-03-27 05:02:53,40
8153,2015-03-27 05:07:53,22
8154,2015-03-27 05:12:53,32
8155,2015-03-27 05:17:53,17
8156,2015-03-27 05:22:53,18
8157,2015-03-27 05:27:53,39
8158,2015-03-27 05:32:53,29
8159,2015-03-27 05:37:53,49
8160,2015-03-27 05:42:53,32
8161,2015-03-27 05:47:53,26
8162,2015-03-27 05:52:53,21
8163,2015-03-27 05:57:53,27
8164,2015-03-27 06:02:53,30
8165,2015-03-27 06:07:53,29
8166,2015-03-27 06:12:53,43
8167,2015-03-27 06:17:53,25
8168,2015-03-27 06:22:53,32
8169,2015-03-27 06:27:53,37
8170,2015-03-27 06:32:53,19
8171,2015-03-27 06:37:53,25
8172,2015-03-27 06:42:53,26
8173,2015-03-27 06:47:53,31
8174,2015-03-27 06:52:53,28
8175,2015-03-27 06:57:53,43
8176,2015-03-27 07:02:53,21
8177,2015-03-27 07:07:53,33
8178,2015-03-27 07:12:53,31
8179,2015-03-27 07:17:53,24
8180,2015-03-27 07:22:53,20
8181,2015-03-27 07:27:53,15
8182,2015-03-27 07:32:53,18
8183,2015-03-27 07:37:53,20
8184,2015-03-27 07:42:53,27
8185,2015-03-27 07:47:53,22
8186,2015-03-27 07:52:53,18
8187,2015-03-27 07:57:53,20
8188,2015-03-27 08:02:53,15
8189,2015-03-27 08:07:53,15
8190,2015-03-27 08:12:53,20
8191,2015-03-27 08:17:53,191
8192,2015-03-27 08:22:53,462
8193,2015-03-27 08:27:53,212
8194,2015-03-27 08:32:53,127
8195,2015-03-27 08:37:53,100
8196,2015-03-27 08:42:53,105
8197,2015-03-27 08:47:53,75
8198,2015-03-27 08:52:53,103
8199,2015-03-27 08:57:53,104
8200,2015-03-27 09:02:53,63
8201,2015-03-27 09:07:53,83
8202,2015-03-27 09:12:53,62
8203,2015-03-27 09:17:53,74
8204,2015-03-27 09:22:53,75
8205,2015-03-27 09:27:53,62
8206,2015-03-27 09:32:53,57
8207,2015-03-27 09:37:53,70
8208,2015-03-27 09:42:53,47
8209,2015-03-27 09:47:53,48
8210,2015-03-27 09:52:53,60
8211,2015-03-27 09:57:53,52
8212,2015-03-27 10:02:53,55
8213,2015-03-27 10:07:53,59
8214,2015-03-27 10:12:53,58
8215,2015-03-27 10:17:53,64
8216,2015-03-27 10:22:53,51
8217,2015-03-27 10:27:53,51
8218,2015-03-27 10:32:53,60
8219,2015-03-27 10:37:53,67
8220,2015-03-27 10:42:53,63
8221,2015-03-27 10:47:53,70
8222,2015-03-27 10:52:53,53
8223,2015-03-27 10:57:53,69
8224,2015-03-27 11:02:53,65
8225,2015-03-27 11:07:53,42
8226,2015-03-27 11:12:53,58
8227,2015-03-27 11:17:53,46
8228,2015-03-27 11:22:53,58
8229,2015-03-27 11:27:53,58
8230,2015-03-27 11:32:53,53
8231,2015-03-27 11:37:53,53
8232,2015-03-27 11:42:53,62
8233,2015-03-27 11:47:53,59
8234,2015-03-27 11:52:53,48
8235,2015-03-27 11:57:53,80
8236,2015-03-27 12:02:53,57
8237,2015-03-27 12:07:53,67
8238,2015-03-27 12:12:53,45
8239,2015-03-27 12:17:53,57
8240,2015-03-27 12:22:53,48
8241,2015-03-27 12:27:53,60
8242,2015-03-27 12:32:53,57
8243,2015-03-27 12:37:53,61
8244,2015-03-27 12:42:53,49
8245,2015-03-27 12:47:53,54
8246,2015-03-27 12:52:53,59
8247,2015-03-27 12:57:53,73
8248,2015-03-27 13:02:53,70
8249,2015-03-27 13:07:53,63
8250,2015-03-27 13:12:53,90
8251,2015-03-27 13:17:53,75
8252,2015-03-27 13:22:53,58
8253,2015-03-27 13:27:53,60
8254,2015-03-27 13:32:53,57
8255,2015-03-27 13:37:53,65
8256,2015-03-27 13:42:53,71
8257,2015-03-27 13:47:53,68
8258,2015-03-27 13:52:53,57
8259,2015-03-27 13:57:53,104
8260,2015-03-27 14:02:53,75
8261,2015-03-27 14:07:53,78
8262,2015-03-27 14:12:53,403
8263,2015-03-27 14:17:53,320
8264,2015-03-27 14:22:53,186
8265,2015-03-27 14:27:53,137
8266,2015-03-27 14:32:53,103
8267,2015-03-27 14:37:53,638
8268,2015-03-27 14:42:53,1147
8269,2015-03-27 14:47:53,780
8270,2015-03-27 14:52:53,252
8271,2015-03-27 14:57:53,211
8272,2015-03-27 15:02:53,161
8273,2015-03-27 15:07:53,127
8274,2015-03-27 15:12:53,150
8275,2015-03-27 15:17:53,186
8276,2015-03-27 15:22:53,181
8277,2015-03-27 15:27:53,186
8278,2015-03-27 15:32:53,130
8279,2015-03-27 15:37:53,157
8280,2015-03-27 15:42:53,116
8281,2015-03-27 15:47:53,103
8282,2015-03-27 15:52:53,94
8283,2015-03-27 15:57:53,97
8284,2015-03-27 16:02:53,97
8285,2015-03-27 16:07:53,93
8286,2015-03-27 16:12:53,220
8287,2015-03-27 16:17:53,179
8288,2015-03-27 16:22:53,113
8289,2015-03-27 16:27:53,104
8290,2015-03-27 16:32:53,106
8291,2015-03-27 16:37:53,179
8292,2015-03-27 16:42:53,101
8293,2015-03-27 16:47:53,106
8294,2015-03-27 16:52:53,112
8295,2015-03-27 16:57:53,110
8296,2015-03-27 17:02:53,122
8297,2015-03-27 17:07:53,131
8298,2015-03-27 17:12:53,104
8299,2015-03-27 17:17:53,74
8300,2015-03-27 17:22:53,509
8301,2015-03-27 17:27:53,236
8302,2015-03-27 17:32:53,156
8303,2015-03-27 17:37:53,155
8304,2015-03-27 17:42:53,114
8305,2015-03-27 17:47:53,100
8306,2015-03-27 17:52:53,115
8307,2015-03-27 17:57:53,106
8308,2015-03-27 18:02:53,93
8309,2015-03-27 18:07:53,125
8310,2015-03-27 18:12:53,108
8311,2015-03-27 18:17:53,91
8312,2015-03-27 18:22:53,76
8313,2015-03-27 18:27:53,75
8314,2015-03-27 18:32:53,89
8315,2015-03-27 18:37:53,74
8316,2015-03-27 18:42:53,86
8317,2015-03-27 18:47:53,72
8318,2015-03-27 18:52:53,78
8319,2015-03-27 18:57:53,74
8320,2015-03-27 19:02:53,121
8321,2015-03-27 19:07:53,91
8322,2015-03-27 19:12:53,81
8323,2015-03-27 19:17:53,57
8324,2015-03-27 19:22:53,85
8325,2015-03-27 19:27:53,64
8326,2015-03-27 19:32:53,66
8327,2015-03-27 19:37:53,69
8328,2015-03-27 19:42:53,61
8329,2015-03-27 19:47:53,75
8330,2015-03-27 19:52:53,71
8331,2015-03-27 19:57:53,90
8332,2015-03-27 20:02:53,59
8333,2015-03-27 20:07:53,43
8334,2015-03-27 20:12:53,45
8335,2015-03-27 20:17:53,65
8336,2015-03-27 20:22:53,56
8337,2015-03-27 20:27:53,73
8338,2015-03-27 20:32:53,49
8339,2015-03-27 20:37:53,47
8340,2015-03-27 20:42:53,62
8341,2015-03-27 20:47:53,85
8342,2015-03-27 20:52:53,79
8343,2015-03-27 20:57:53,70
8344,2015-03-27 21:02:53,73
8345,2015-03-27 21:07:53,51
8346,2015-03-27 21:12:53,39
8347,2015-03-27 21:17:53,295
8348,2015-03-27 21:22:53,422
8349,2015-03-27 21:27:53,432
8350,2015-03-27 21:32:53,423
8351,2015-03-27 21:37:53,399
8352,2015-03-27 21:42:53,48
8353,2015-03-27 21:47:53,36
8354,2015-03-27 21:52:53,45
8355,2015-03-27 21:57:53,78
8356,2015-03-27 22:02:53,51
8357,2015-03-27 22:07:53,43
8358,2015-03-27 22:12:53,48
8359,2015-03-27 22:17:53,36
8360,2015-03-27 22:22:53,51
8361,2015-03-27 22:27:53,36
8362,2015-03-27 22:32:53,53
8363,2015-03-27 22:37:53,53
8364,2015-03-27 22:42:53,43
8365,2015-03-27 22:47:53,41
8366,2015-03-27 22:52:53,41
8367,2015-03-27 22:57:53,63
8368,2015-03-27 23:02:53,44
8369,2015-03-27 23:07:53,69
8370,2015-03-27 23:12:53,49
8371,2015-03-27 23:17:53,32
8372,2015-03-27 23:22:53,49
8373,2015-03-27 23:27:53,50
8374,2015-03-27 23:32:53,56
8375,2015-03-27 23:37:53,64
8376,2015-03-27 23:42:53,68
8377,2015-03-27 23:47:53,38
8378,2015-03-27 23:52:53,53
8379,2015-03-27 23:57:53,52
8380,2015-03-28 00:02:53,50
8381,2015-03-28 00:07:53,62
8382,2015-03-28 00:12:53,56
8383,2015-03-28 00:17:53,61
8384,2015-03-28 00:22:53,53
8385,2015-03-28 00:27:53,48
8386,2015-03-28 00:32:53,48
8387,2015-03-28 00:37:53,46
8388,2015-03-28 00:42:53,44
8389,2015-03-28 00:47:53,113
8390,2015-03-28 00:52:53,73
8391,2015-03-28 00:57:53,135
8392,2015-03-28 01:02:53,36
8393,2015-03-28 01:07:53,48
8394,2015-03-28 01:12:53,37
8395,2015-03-28 01:17:53,38
8396,2015-03-28 01:22:53,37
8397,2015-03-28 01:27:53,30
8398,2015-03-28 01:32:53,39
8399,2015-03-28 01:37:53,35
8400,2015-03-28 01:42:53,36
8401,2015-03-28 01:47:53,27
8402,2015-03-28 01:52:53,55
8403,2015-03-28 01:57:53,53
8404,2015-03-28 02:02:53,112
8405,2015-03-28 02:07:53,38
8406,2015-03-28 02:12:53,37
8407,2015-03-28 02:17:53,57
8408,2015-03-28 02:22:53,48
8409,2015-03-28 02:27:53,43
8410,2015-03-28 02:32:53,52
8411,2015-03-28 02:37:53,34
8412,2015-03-28 02:42:53,45
8413,2015-03-28 02:47:53,45
8414,2015-03-28 02:52:53,28
8415,2015-03-28 02:57:53,42
8416,2015-03-28 03:02:53,28
8417,2015-03-28 03:07:53,29
8418,2015-03-28 03:12:53,43
8419,2015-03-28 03:17:53,36
8420,2015-03-28 03:22:53,42
8421,2015-03-28 03:27:53,32
8422,2015-03-28 03:32:53,45
8423,2015-03-28 03:37:53,46
8424,2015-03-28 03:42:53,52
8425,2015-03-28 03:47:53,28
8426,2015-03-28 03:52:53,29
8427,2015-03-28 03:57:53,38
8428,2015-03-28 04:02:53,25
8429,2015-03-28 04:07:53,28
8430,2015-03-28 04:12:53,25
8431,2015-03-28 04:17:53,20
8432,2015-03-28 04:22:53,26
8433,2015-03-28 04:27:53,32
8434,2015-03-28 04:32:53,26
8435,2015-03-28 04:37:53,13
8436,2015-03-28 04:42:53,14
8437,2015-03-28 04:47:53,17
8438,2015-03-28 04:52:53,27
8439,2015-03-28 04:57:53,23
8440,2015-03-28 05:02:53,29
8441,2015-03-28 05:07:53,30
8442,2015-03-28 05:12:53,30
8443,2015-03-28 05:17:53,39
8444,2015-03-28 05:22:53,21
8445,2015-03-28 05:27:53,17
8446,2015-03-28 05:32:53,18
8447,2015-03-28 05:37:53,21
8448,2015-03-28 05:42:53,10
8449,2015-03-28 05:47:53,12
8450,2015-03-28 05:52:53,9
8451,2015-03-28 05:57:53,28
8452,2015-03-28 06:02:53,21
8453,2015-03-28 06:07:53,12
8454,2015-03-28 06:12:53,39
8455,2015-03-28 06:17:53,25
8456,2015-03-28 06:22:53,5
8457,2015-03-28 06:27:53,24
8458,2015-03-28 06:32:53,15
8459,2015-03-28 06:37:53,21
8460,2015-03-28 06:42:53,40
8461,2015-03-28 06:47:53,24
8462,2015-03-28 06:52:53,23
8463,2015-03-28 06:57:53,28
8464,2015-03-28 07:02:53,30
8465,2015-03-28 07:07:53,17
8466,2015-03-28 07:12:53,36
8467,2015-03-28 07:17:53,16
8468,2015-03-28 07:22:53,21
8469,2015-03-28 07:27:53,21
8470,2015-03-28 07:32:53,27
8471,2015-03-28 07:37:53,11
8472,2015-03-28 07:42:53,21
8473,2015-03-28 07:47:53,18
8474,2015-03-28 07:52:53,8
8475,2015-03-28 07:57:53,19
8476,2015-03-28 08:02:53,13
8477,2015-03-28 08:07:53,20
8478,2015-03-28 08:12:53,11
8479,2015-03-28 08:17:53,16
8480,2015-03-28 08:22:53,20
8481,2015-03-28 08:27:53,19
8482,2015-03-28 08:32:53,26
8483,2015-03-28 08:37:53,16
8484,2015-03-28 08:42:53,9
8485,2015-03-28 08:47:53,26
8486,2015-03-28 08:52:53,17
8487,2015-03-28 08:57:53,22
8488,2015-03-28 09:02:53,11
8489,2015-03-28 09:07:53,30
8490,2015-03-28 09:12:53,16
8491,2015-03-28 09:17:53,18
8492,2015-03-28 09:22:53,26
8493,2015-03-28 09:27:53,10
8494,2015-03-28 09:32:53,15
8495,2015-03-28 09:37:53,21
8496,2015-03-28 09:42:53,37
8497,2015-03-28 09:47:53,33
8498,2015-03-28 09:52:53,16
8499,2015-03-28 09:57:53,15
8500,2015-03-28 10:02:53,21
8501,2015-03-28 10:07:53,33
8502,2015-03-28 10:12:53,29
8503,2015-03-28 10:17:53,18
8504,2015-03-28 10:22:53,22
8505,2015-03-28 10:27:53,18
8506,2015-03-28 10:32:53,21
8507,2015-03-28 10:37:53,23
8508,2015-03-28 10:42:53,14
8509,2015-03-28 10:47:53,15
8510,2015-03-28 10:52:53,12
8511,2015-03-28 10:57:53,26
8512,2015-03-28 11:02:53,15
8513,2015-03-28 11:07:53,13
8514,2015-03-28 11:12:53,29
8515,2015-03-28 11:17:53,21
8516,2015-03-28 11:22:53,19
8517,2015-03-28 11:27:53,28
8518,2015-03-28 11:32:53,28
8519,2015-03-28 11:37:53,10
8520,2015-03-28 11:42:53,27
8521,2015-03-28 11:47:53,16
8522,2015-03-28 11:52:53,17
8523,2015-03-28 11:57:53,34
8524,2015-03-28 12:02:53,50
8525,2015-03-28 12:07:53,21
8526,2015-03-28 12:12:53,42
8527,2015-03-28 12:17:53,34
8528,2015-03-28 12:22:53,24
8529,2015-03-28 12:27:53,29
8530,2015-03-28 12:32:53,34
8531,2015-03-28 12:37:53,29
8532,2015-03-28 12:42:53,28
8533,2015-03-28 12:47:53,43
8534,2015-03-28 12:52:53,23
8535,2015-03-28 12:57:53,50
8536,2015-03-28 13:02:53,61
8537,2015-03-28 13:07:53,23
8538,2015-03-28 13:12:53,30
8539,2015-03-28 13:17:53,59
8540,2015-03-28 13:22:53,14
8541,2015-03-28 13:27:53,43
8542,2015-03-28 13:32:53,40
8543,2015-03-28 13:37:53,34
8544,2015-03-28 13:42:53,21
8545,2015-03-28 13:47:53,25
8546,2015-03-28 13:52:53,21
8547,2015-03-28 13:57:53,32
8548,2015-03-28 14:02:53,49
8549,2015-03-28 14:07:53,27
8550,2015-03-28 14:12:53,24
8551,2015-03-28 14:17:53,34
8552,2015-03-28 14:22:53,40
8553,2015-03-28 14:27:53,36
8554,2015-03-28 14:32:53,24
8555,2015-03-28 14:37:53,35
8556,2015-03-28 14:42:53,40
8557,2015-03-28 14:47:53,31
8558,2015-03-28 14:52:53,31
8559,2015-03-28 14:57:53,64
8560,2015-03-28 15:02:53,31
8561,2015-03-28 15:07:53,53
8562,2015-03-28 15:12:53,33
8563,2015-03-28 15:17:53,20
8564,2015-03-28 15:22:53,27
8565,2015-03-28 15:27:53,62
8566,2015-03-28 15:32:53,34
8567,2015-03-28 15:37:53,25
8568,2015-03-28 15:42:53,48
8569,2015-03-28 15:47:53,41
8570,2015-03-28 15:52:53,30
8571,2015-03-28 15:57:53,92
8572,2015-03-28 16:02:53,43
8573,2015-03-28 16:07:53,31
8574,2015-03-28 16:12:53,42
8575,2015-03-28 16:17:53,30
8576,2015-03-28 16:22:53,48
8577,2015-03-28 16:27:53,64
8578,2015-03-28 16:32:53,81
8579,2015-03-28 16:37:53,52
8580,2015-03-28 16:42:53,80
8581,2015-03-28 16:47:53,57
8582,2015-03-28 16:52:53,59
8583,2015-03-28 16:57:53,159
8584,2015-03-28 17:02:53,363
8585,2015-03-28 17:07:53,110
8586,2015-03-28 17:12:53,86
8587,2015-03-28 17:17:53,69
8588,2015-03-28 17:22:53,81
8589,2015-03-28 17:27:53,83
8590,2015-03-28 17:32:53,43
8591,2015-03-28 17:37:53,61
8592,2015-03-28 17:42:53,65
8593,2015-03-28 17:47:53,49
8594,2015-03-28 17:52:53,76
8595,2015-03-28 17:57:53,46
8596,2015-03-28 18:02:53,63
8597,2015-03-28 18:07:53,38
8598,2015-03-28 18:12:53,67
8599,2015-03-28 18:17:53,50
8600,2015-03-28 18:22:53,66
8601,2015-03-28 18:27:53,30
8602,2015-03-28 18:32:53,46
8603,2015-03-28 18:37:53,44
8604,2015-03-28 18:42:53,57
8605,2015-03-28 18:47:53,41
8606,2015-03-28 18:52:53,72
8607,2015-03-28 18:57:53,46
8608,2015-03-28 19:02:53,57
8609,2015-03-28 19:07:53,63
8610,2015-03-28 19:12:53,60
8611,2015-03-28 19:17:53,41
8612,2015-03-28 19:22:53,42
8613,2015-03-28 19:27:53,43
8614,2015-03-28 19:32:53,66
8615,2015-03-28 19:37:53,70
8616,2015-03-28 19:42:53,48
8617,2015-03-28 19:47:53,36
8618,2015-03-28 19:52:53,34
8619,2015-03-28 19:57:53,47
8620,2015-03-28 20:02:53,48
8621,2015-03-28 20:07:53,46
8622,2015-03-28 20:12:53,29
8623,2015-03-28 20:17:53,39
8624,2015-03-28 20:22:53,33
8625,2015-03-28 20:27:53,26
8626,2015-03-28 20:32:53,32
8627,2015-03-28 20:37:53,13
8628,2015-03-28 20:42:53,38
8629,2015-03-28 20:47:53,31
8630,2015-03-28 20:52:53,22
8631,2015-03-28 20:57:53,29
8632,2015-03-28 21:02:53,24
8633,2015-03-28 21:07:53,23
8634,2015-03-28 21:12:53,54
8635,2015-03-28 21:17:53,29
8636,2015-03-28 21:22:53,19
8637,2015-03-28 21:27:53,40
8638,2015-03-28 21:32:53,24
8639,2015-03-28 21:37:53,44
8640,2015-03-28 21:42:53,47
8641,2015-03-28 21:47:53,50
8642,2015-03-28 21:52:53,35
8643,2015-03-28 21:57:53,20
8644,2015-03-28 22:02:53,37
8645,2015-03-28 22:07:53,28
8646,2015-03-28 22:12:53,22
8647,2015-03-28 22:17:53,32
8648,2015-03-28 22:22:53,26
8649,2015-03-28 22:27:53,46
8650,2015-03-28 22:32:53,60
8651,2015-03-28 22:37:53,73
8652,2015-03-28 22:42:53,355
8653,2015-03-28 22:47:53,149
8654,2015-03-28 22:52:53,89
8655,2015-03-28 22:57:53,75
8656,2015-03-28 23:02:53,57
8657,2015-03-28 23:07:53,66
8658,2015-03-28 23:12:53,60
8659,2015-03-28 23:17:53,65
8660,2015-03-28 23:22:53,47
8661,2015-03-28 23:27:53,36
8662,2015-03-28 23:32:53,47
8663,2015-03-28 23:37:53,31
8664,2015-03-28 23:42:53,38
8665,2015-03-28 23:47:53,43
8666,2015-03-28 23:52:53,63
8667,2015-03-28 23:57:53,43
8668,2015-03-29 00:02:53,31
8669,2015-03-29 00:07:53,35
8670,2015-03-29 00:12:53,78
8671,2015-03-29 00:17:53,42
8672,2015-03-29 00:22:53,39
8673,2015-03-29 00:27:53,44
8674,2015-03-29 00:32:53,50
8675,2015-03-29 00:37:53,56
8676,2015-03-29 00:42:53,35
8677,2015-03-29 00:47:53,42
8678,2015-03-29 00:52:53,49
8679,2015-03-29 00:57:53,56
8680,2015-03-29 01:02:53,41
8681,2015-03-29 01:07:53,39
8682,2015-03-29 01:12:53,42
8683,2015-03-29 01:17:53,25
8684,2015-03-29 01:22:53,32
8685,2015-03-29 01:27:53,37
8686,2015-03-29 01:32:53,38
8687,2015-03-29 01:37:53,17
8688,2015-03-29 01:42:53,28
8689,2015-03-29 01:47:53,35
8690,2015-03-29 01:52:53,26
8691,2015-03-29 01:57:53,46
8692,2015-03-29 02:02:53,45
8693,2015-03-29 02:07:53,35
8694,2015-03-29 02:12:53,17
8695,2015-03-29 02:17:53,21
8696,2015-03-29 02:22:53,20
8697,2015-03-29 02:27:53,25
8698,2015-03-29 02:32:53,40
8699,2015-03-29 02:37:53,36
8700,2015-03-29 02:42:53,24
8701,2015-03-29 02:47:53,28
8702,2015-03-29 02:52:53,22
8703,2015-03-29 02:57:53,26
8704,2015-03-29 03:02:53,28
8705,2015-03-29 03:07:53,25
8706,2015-03-29 03:12:53,22
8707,2015-03-29 03:17:53,45
8708,2015-03-29 03:22:53,35
8709,2015-03-29 03:27:53,42
8710,2015-03-29 03:32:53,25
8711,2015-03-29 03:37:53,46
8712,2015-03-29 03:42:53,27
8713,2015-03-29 03:47:53,17
8714,2015-03-29 03:52:53,27
8715,2015-03-29 03:57:53,18
8716,2015-03-29 04:02:53,44
8717,2015-03-29 04:07:53,50
8718,2015-03-29 04:12:53,34
8719,2015-03-29 04:17:53,28
8720,2015-03-29 04:22:53,24
8721,2015-03-29 04:27:53,26
8722,2015-03-29 04:32:53,29
8723,2015-03-29 04:37:53,30
8724,2015-03-29 04:42:53,23
8725,2015-03-29 04:47:53,19
8726,2015-03-29 04:52:53,27
8727,2015-03-29 04:57:53,30
8728,2015-03-29 05:02:53,26
8729,2015-03-29 05:07:53,37
8730,2015-03-29 05:12:53,19
8731,2015-03-29 05:17:53,22
8732,2015-03-29 05:22:53,18
8733,2015-03-29 05:27:53,27
8734,2015-03-29 05:32:53,17
8735,2015-03-29 05:37:53,18
8736,2015-03-29 05:42:53,31
8737,2015-03-29 05:47:53,27
8738,2015-03-29 05:52:53,16
8739,2015-03-29 05:57:53,30
8740,2015-03-29 06:02:53,19
8741,2015-03-29 06:07:53,14
8742,2015-03-29 06:12:53,18
8743,2015-03-29 06:17:53,27
8744,2015-03-29 06:22:53,27
8745,2015-03-29 06:27:53,12
8746,2015-03-29 06:32:53,12
8747,2015-03-29 06:37:53,14
8748,2015-03-29 06:42:53,6
8749,2015-03-29 06:47:53,13
8750,2015-03-29 06:52:53,15
8751,2015-03-29 06:57:53,22
8752,2015-03-29 07:02:53,32
8753,2015-03-29 07:07:53,20
8754,2015-03-29 07:12:53,17
8755,2015-03-29 07:17:53,25
8756,2015-03-29 07:22:53,19
8757,2015-03-29 07:27:53,11
8758,2015-03-29 07:32:53,20
8759,2015-03-29 07:37:53,13
8760,2015-03-29 07:42:53,22
8761,2015-03-29 07:47:53,21
8762,2015-03-29 07:52:53,8
8763,2015-03-29 07:57:53,19
8764,2015-03-29 08:02:53,13
8765,2015-03-29 08:07:53,17
8766,2015-03-29 08:12:53,17
8767,2015-03-29 08:17:53,22
8768,2015-03-29 08:22:53,40
8769,2015-03-29 08:27:53,25
8770,2015-03-29 08:32:53,19
8771,2015-03-29 08:37:53,28
8772,2015-03-29 08:42:53,25
8773,2015-03-29 08:47:53,12
8774,2015-03-29 08:52:53,30
8775,2015-03-29 08:57:53,21
8776,2015-03-29 09:02:53,19
8777,2015-03-29 09:07:53,17
8778,2015-03-29 09:12:53,26
8779,2015-03-29 09:17:53,27
8780,2015-03-29 09:22:53,24
8781,2015-03-29 09:27:53,15
8782,2015-03-29 09:32:53,18
8783,2015-03-29 09:37:53,10
8784,2015-03-29 09:42:53,10
8785,2015-03-29 09:47:53,26
8786,2015-03-29 09:52:53,18
8787,2015-03-29 09:57:53,19
8788,2015-03-29 10:02:53,15
8789,2015-03-29 10:07:53,11
8790,2015-03-29 10:12:53,19
8791,2015-03-29 10:17:53,10
8792,2015-03-29 10:22:53,18
8793,2015-03-29 10:27:53,13
8794,2015-03-29 10:32:53,12
8795,2015-03-29 10:37:53,9
8796,2015-03-29 10:42:53,28
8797,2015-03-29 10:47:53,14
8798,2015-03-29 10:52:53,19
8799,2015-03-29 10:57:53,31
8800,2015-03-29 11:02:53,11
8801,2015-03-29 11:07:53,18
8802,2015-03-29 11:12:53,11
8803,2015-03-29 11:17:53,16
8804,2015-03-29 11:22:53,14
8805,2015-03-29 11:27:53,17
8806,2015-03-29 11:32:53,24
8807,2015-03-29 11:37:53,22
8808,2015-03-29 11:42:53,15
8809,2015-03-29 11:47:53,20
8810,2015-03-29 11:52:53,18
8811,2015-03-29 11:57:53,30
8812,2015-03-29 12:02:53,19
8813,2015-03-29 12:07:53,38
8814,2015-03-29 12:12:53,14
8815,2015-03-29 12:17:53,32
8816,2015-03-29 12:22:53,15
8817,2015-03-29 12:27:53,15
8818,2015-03-29 12:32:53,13
8819,2015-03-29 12:37:53,23
8820,2015-03-29 12:42:53,17
8821,2015-03-29 12:47:53,19
8822,2015-03-29 12:52:53,24
8823,2015-03-29 12:57:53,57
8824,2015-03-29 13:02:53,64
8825,2015-03-29 13:07:53,69
8826,2015-03-29 13:12:53,62
8827,2015-03-29 13:17:53,37
8828,2015-03-29 13:22:53,41
8829,2015-03-29 13:27:53,36
8830,2015-03-29 13:32:53,29
8831,2015-03-29 13:37:53,28
8832,2015-03-29 13:42:53,21
8833,2015-03-29 13:47:53,28
8834,2015-03-29 13:52:53,38
8835,2015-03-29 13:57:53,27
8836,2015-03-29 14:02:53,38
8837,2015-03-29 14:07:53,32
8838,2015-03-29 14:12:53,31
8839,2015-03-29 14:17:53,20
8840,2015-03-29 14:22:53,36
8841,2015-03-29 14:27:53,32
8842,2015-03-29 14:32:53,20
8843,2015-03-29 14:37:53,44
8844,2015-03-29 14:42:53,31
8845,2015-03-29 14:47:53,29
8846,2015-03-29 14:52:53,21
8847,2015-03-29 14:57:53,39
8848,2015-03-29 15:02:53,42
8849,2015-03-29 15:07:53,44
8850,2015-03-29 15:12:53,32
8851,2015-03-29 15:17:53,33
8852,2015-03-29 15:22:53,33
8853,2015-03-29 15:27:53,34
8854,2015-03-29 15:32:53,31
8855,2015-03-29 15:37:53,29
8856,2015-03-29 15:42:53,33
8857,2015-03-29 15:47:53,26
8858,2015-03-29 15:52:53,24
8859,2015-03-29 15:57:53,32
8860,2015-03-29 16:02:53,68
8861,2015-03-29 16:07:53,58
8862,2015-03-29 16:12:53,46
8863,2015-03-29 16:17:53,57
8864,2015-03-29 16:22:53,34
8865,2015-03-29 16:27:53,33
8866,2015-03-29 16:32:53,41
8867,2015-03-29 16:37:53,31
8868,2015-03-29 16:42:53,57
8869,2015-03-29 16:47:53,52
8870,2015-03-29 16:52:53,23
8871,2015-03-29 16:57:53,43
8872,2015-03-29 17:02:53,74
8873,2015-03-29 17:07:53,33
8874,2015-03-29 17:12:53,51
8875,2015-03-29 17:17:53,47
8876,2015-03-29 17:22:53,37
8877,2015-03-29 17:27:53,28
8878,2015-03-29 17:32:53,36
8879,2015-03-29 17:37:53,41
8880,2015-03-29 17:42:53,40
8881,2015-03-29 17:47:53,20
8882,2015-03-29 17:52:53,51
8883,2015-03-29 17:57:53,39
8884,2015-03-29 18:02:53,40
8885,2015-03-29 18:07:53,52
8886,2015-03-29 18:12:53,32
8887,2015-03-29 18:17:53,40
8888,2015-03-29 18:22:53,48
8889,2015-03-29 18:27:53,37
8890,2015-03-29 18:32:53,43
8891,2015-03-29 18:37:53,40
8892,2015-03-29 18:42:53,40
8893,2015-03-29 18:47:53,22
8894,2015-03-29 18:52:53,33
8895,2015-03-29 18:57:53,28
8896,2015-03-29 19:02:53,24
8897,2015-03-29 19:07:53,29
8898,2015-03-29 19:12:53,28
8899,2015-03-29 19:17:53,22
8900,2015-03-29 19:22:53,30
8901,2015-03-29 19:27:53,21
8902,2015-03-29 19:32:53,21
8903,2015-03-29 19:37:53,47
8904,2015-03-29 19:42:53,55
8905,2015-03-29 19:47:53,53
8906,2015-03-29 19:52:53,86
8907,2015-03-29 19:57:53,101
8908,2015-03-29 20:02:53,56
8909,2015-03-29 20:07:53,51
8910,2015-03-29 20:12:53,59
8911,2015-03-29 20:17:53,34
8912,2015-03-29 20:22:53,40
8913,2015-03-29 20:27:53,43
8914,2015-03-29 20:32:53,52
8915,2015-03-29 20:37:53,45
8916,2015-03-29 20:42:53,70
8917,2015-03-29 20:47:53,29
8918,2015-03-29 20:52:53,23
8919,2015-03-29 20:57:53,29
8920,2015-03-29 21:02:53,41
8921,2015-03-29 21:07:53,66
8922,2015-03-29 21:12:53,17
8923,2015-03-29 21:17:53,43
8924,2015-03-29 21:22:53,34
8925,2015-03-29 21:27:53,37
8926,2015-03-29 21:32:53,29
8927,2015-03-29 21:37:53,37
8928,2015-03-29 21:42:53,37
